Date,Open,High,Low,Close,Volume
,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS
2020-12-31,894.9000244140625,903.0,884.0,890.635009765625,4760500
2021-01-01,893.0,895.8699951171875,884.0,887.0449829101562,2881010
2021-01-04,894.0,906.5,884.1749877929688,889.875,6133060
2021-01-05,890.0050048828125,892.0,873.6950073242188,882.0850219726562,4862140
2021-01-06,890.0,890.0,863.5999755859375,878.635009765625,5991930
2021-01-07,882.0,906.9000244140625,881.2000122070312,898.7999877929688,6016480
2021-01-08,903.5999755859375,926.5,894.7999877929688,917.1599731445312,8242610
2021-01-11,920.0999755859375,926.2000122070312,895.5,898.6099853515625,5424440
2021-01-12,900.4000244140625,906.989990234375,892.25,895.9000244140625,5770450
2021-01-13,900.47998046875,903.0,871.0150146484375,879.364990234375,5140780
2021-01-14,881.4000244140625,892.9949951171875,867.5,874.7349853515625,5684370
2021-01-15,875.47998046875,882.6199951171875,861.0,863.6099853515625,5196510
2021-01-18,863.6099853515625,863.6099853515625,827.3699951171875,835.4600219726562,6344360
2021-01-19,840.0,897.7999877929688,840.0,892.4149780273438,13797180
2021-01-20,893.7999877929688,902.5,883.7999877929688,893.8250122070312,7864960
2021-01-21,899.5,938.885009765625,895.0499877929688,905.280029296875,16453770
2021-01-22,907.0,921.3499755859375,896.52001953125,907.0999755859375,8398220
2021-01-25,914.4000244140625,934.489990234375,908.0,919.8900146484375,7811220
2021-01-27,916.5,928.4949951171875,904.2050170898438,912.6099853515625,6166310
2021-01-28,902.0,921.5250244140625,881.760009765625,895.530029296875,8447360
2021-01-29,904.1950073242188,910.9349975585938,867.5549926757812,872.2750244140625,7273520
2021-02-01,875.0,983.8900146484375,863.7999877929688,972.1799926757812,15653650
2021-02-02,982.77001953125,999.0,931.5,947.6300048828125,13943900
2021-02-03,956.1599731445312,963.9299926757812,943.5349731445312,953.60498046875,6235450
2021-02-04,951.0,976.0,947.0499877929688,970.0549926757812,6047270
2021-02-05,978.0,994.0,955.5999755859375,972.219970703125,9225610
2021-02-08,975.0,1011.0,973.8049926757812,1002.10498046875,9858550
2021-02-09,1006.7000122070312,1006.7999877929688,988.2000122070312,994.1649780273438,5126070
2021-02-10,990.0999755859375,1035.4599609375,990.0999755859375,1022.7949829101562,14306670
2021-02-11,1010.5,1041.7900390625,1010.5,1021.6649780273438,7155380
2021-02-12,1025.0,1033.114990234375,1016.7999877929688,1027.8800048828125,3802850
2021-02-15,1033.02001953125,1057.9000244140625,1028.0,1053.77001953125,5364060
2021-02-16,1050.0,1053.199951171875,1036.0999755859375,1046.06005859375,3586040
2021-02-17,1042.0,1049.8800048828125,1011.219970703125,1018.5650024414062,5822590
2021-02-18,1031.0,1031.0,1013.5,1019.89501953125,4347410
2021-02-19,1015.0,1042.7650146484375,1014.0,1025.0450439453125,6233430
2021-02-22,1023.0,1024.9200439453125,996.0150146484375,1000.0599975585938,4269080
2021-02-23,1005.0999755859375,1019.5,992.9149780273438,1000.864990234375,3426100
2021-02-24,1003.0,1025.0,1001.5050048828125,1019.9600219726562,2699760
2021-02-25,1034.0,1037.7950439453125,1013.1599731445312,1026.4449462890625,3548020
2021-02-26,995.0,1011.469970703125,960.0,964.8599853515625,8465050
2021-03-01,979.9000244140625,984.8599853515625,961.3699951171875,977.405029296875,3224370
2021-03-02,985.0,996.5,977.9099731445312,987.7000122070312,2970010
2021-03-03,992.6400146484375,1044.4949951171875,989.0399780273438,1039.56005859375,5041220
2021-03-04,1015.0,1028.0,1007.7750244140625,1012.9949951171875,4121170
2021-03-05,1008.0,1016.0999755859375,990.0050048828125,995.8099975585938,3551260
2021-03-08,997.0,1004.5650024414062,980.530029296875,983.9099731445312,2640070
2021-03-09,1000.0,1011.9949951171875,986.02001953125,996.9149780273438,3062110
2021-03-10,1002.5,1009.469970703125,993.0599975585938,999.14501953125,2446320
2021-03-12,1008.1500244140625,1021.6099853515625,984.0,993.4099731445312,4543480
2021-03-15,996.9000244140625,996.9000244140625,954.4000244140625,968.905029296875,5459130
2021-03-16,972.5,978.5650024414062,958.5,961.3300170898438,3705870
2021-03-17,963.0,966.1849975585938,948.0050048828125,952.510009765625,2934490
